datetime,order_date,trading_date,instrument_id,instrument,buyOrSell,openOrClose,price,openPrice,count,count_back,ID,tradeId,mul,flag,model_flag,status,fee
2023-04-10,2023-04-10,2023-04-10,AG2306,AG,1,1,3925.4043180221024,3925.4043180221024,16,16,416494139938,416494139938,15,0,pre_1,close,188.41940726506093
2023-04-11,2023-04-11,2023-04-11,AG2306,AG,1,0,3893.026946921328,3893.026946921328,17,17,416496562917,416496562917,15,0,pre_1,open,198.54437429298773
2023-04-11,2023-04-11,2023-04-11,AG2306,AG,1,1,3893.026946921328,3893.026946921328,17,17,416496562917,416496562917,15,0,pre_1,close,198.54437429298773
2023-04-11,2023-04-11,2023-04-11,A2307,A,1,0,4704.688604094762,4704.688604094762,21,21,416498708886,416498708886,10,0,pre_1,open,197.59692137198002
2023-04-11,2023-04-11,2023-04-11,A2307,A,1,1,4704.688604094762,4704.688604094762,21,21,416498708886,416498708886,10,0,pre_1,close,197.59692137198002
2023-04-12,2023-04-12,2023-04-12,AG2306,AG,1,0,3914.846479619676,3914.846479619676,17,17,416500734692,416500734692,15,0,pre_1,open,199.65717046060348
2023-04-12,2023-04-12,2023-04-12,AG2306,AG,1,1,3914.846479619676,3914.846479619676,17,17,416500734692,416500734692,15,0,pre_1,close,199.65717046060348
2023-04-12,2023-04-12,2023-04-12,A2307,A,1,0,4673.519583724687,4673.519583724687,21,21,416502134201,416502134201,10,0,pre_1,open,196.28782251643688
2023-04-12,2023-04-12,2023-04-12,A2307,A,1,1,4673.519583724687,4673.519583724687,21,21,416502134201,416502134201,10,0,pre_1,close,196.28782251643688
2023-04-13,2023-04-13,2023-04-13,AG2306,AG,-1,0,4023.24028721792,4023.24028721792,16,16,416503402686,416503402686,15,0,pre_1,open,193.11553378646016
2023-04-13,2023-04-13,2023-04-13,AG2306,AG,-1,1,4023.24028721792,4023.24028721792,16,16,416503402686,416503402686,15,0,pre_1,close,193.11553378646016
2023-04-17,2023-04-17,2023-04-17,A2307,A,-1,0,4663.435488899076,4663.435488899076,21,21,416505665303,416505665303,10,0,pre_1,open,195.86429053376116
2023-04-17,2023-04-17,2023-04-17,A2307,A,-1,1,4663.435488899076,4663.435488899076,21,21,416505665303,416505665303,10,0,pre_1,close,195.86429053376116
2023-04-17,2023-04-17,2023-04-17,AG2306,AG,1,0,4057.729225999178,4057.729225999178,16,16,416507380052,416507380052,15,0,pre_1,open,194.77100284796055
2023-04-17,2023-04-17,2023-04-17,AG2306,AG,1,1,4057.729225999178,4057.729225999178,16,16,416507380052,416507380052,15,0,pre_1,close,194.77100284796055
2023-04-18,2023-04-18,2023-04-18,A2307,A,-1,0,4626.766053169576,4626.766053169576,21,21,416509138981,416509138981,10,0,pre_1,open,194.3241742331222
2023-04-18,2023-04-18,2023-04-18,A2307,A,-1,1,4626.766053169576,4626.766053169576,21,21,416509138981,416509138981,10,0,pre_1,close,194.3241742331222
2023-04-19,2023-04-19,2023-04-19,AG2306,AG,-1,0,3961.300968590352,3961.300968590352,16,16,416511494696,416511494696,15,0,pre_1,open,190.14244649233692
2023-04-19,2023-04-19,2023-04-19,AG2306,AG,-1,1,3961.300968590352,3961.300968590352,16,16,416511494696,416511494696,15,0,pre_1,close,190.14244649233692
2023-04-19,2023-04-19,2023-04-19,A2307,A,-1,0,4675.353055511163,4675.353055511163,21,21,416512592452,416512592452,10,0,pre_1,open,196.36482833146886
2023-04-19,2023-04-19,2023-04-19,A2307,A,-1,1,4675.353055511163,4675.353055511163,21,21,416512592452,416512592452,10,0,pre_1,close,196.36482833146886
2023-04-20,2023-04-20,2023-04-20,AG2306,AG,-1,0,3955.670121442391,3955.670121442391,16,16,416514239470,416514239470,15,0,pre_1,open,189.8721658292348
2023-04-20,2023-04-20,2023-04-20,AG2306,AG,-1,1,3955.670121442391,3955.670121442391,16,16,416514239470,416514239470,15,0,pre_1,close,189.8721658292348
2023-04-21,2023-04-21,2023-04-21,A2307,A,1,0,4544.259822778203,4544.259822778203,22,22,416517534868,416517534868,10,0,pre_1,open,199.94743220224092
2023-04-21,2023-04-21,2023-04-21,A2307,A,1,1,4544.259822778203,4544.259822778203,22,22,416517534868,416517534868,10,0,pre_1,close,199.94743220224092
2023-04-21,2023-04-21,2023-04-21,AG2306,AG,-1,0,3998.605330945592,3998.605330945592,16,16,416518395460,416518395460,15,0,pre_1,open,191.93305588538843
2023-04-21,2023-04-21,2023-04-21,AG2306,AG,-1,1,3998.605330945592,3998.605330945592,16,16,416518395460,416518395460,15,0,pre_1,close,191.93305588538843
2023-04-24,2023-04-24,2023-04-24,AG2306,AG,-1,0,3976.785798247244,3976.785798247244,16,16,416520080565,416520080565,15,0,pre_1,open,190.88571831586773
2023-04-24,2023-04-24,2023-04-24,AG2306,AG,-1,1,3976.785798247244,3976.785798247244,16,16,416520080565,416520080565,15,0,pre_1,close,190.88571831586773
2023-04-24,2023-04-24,2023-04-24,A2307,A,1,0,4473.671158998916,4473.671158998916,22,22,416522847195,416522847195,10,0,pre_1,open,196.84153099595233
2023-04-24,2023-04-24,2023-04-24,A2307,A,1,1,4473.671158998916,4473.671158998916,22,22,416522847195,416522847195,10,0,pre_1,close,196.84153099595233
2023-04-25,2023-04-25,2023-04-25,AG2306,AG,1,0,3951.4469860814206,3951.4469860814206,16,16,416524546469,416524546469,15,0,pre_1,open,189.6694553319082
2023-04-25,2023-04-25,2023-04-25,AG2306,AG,1,1,3951.4469860814206,3951.4469860814206,16,16,416524546469,416524546469,15,0,pre_1,close,189.6694553319082
2023-04-26,2023-04-26,2023-04-26,AG2306,AG,-1,0,3938.0737241050138,3938.0737241050138,16,16,416526175567,416526175567,15,0,pre_1,open,189.02753875704067
2023-04-26,2023-04-26,2023-04-26,AG2306,AG,-1,1,3938.0737241050138,3938.0737241050138,16,16,416526175567,416526175567,15,0,pre_1,close,189.02753875704067
2023-04-27,2023-04-27,2023-04-27,A2307,A,1,0,4487.422197397478,4487.422197397478,22,22,416528271429,416528271429,10,0,pre_1,open,197.44657668548905
2023-04-27,2023-04-27,2023-04-27,A2307,A,1,1,4487.422197397478,4487.422197397478,22,22,416528271429,416528271429,10,0,pre_1,close,197.44657668548905
2023-04-27,2023-04-27,2023-04-27,AG2306,AG,1,0,3940.185291785499,3940.185291785499,16,16,416530061871,416530061871,15,0,pre_1,open,189.12889400570396
2023-04-27,2023-04-27,2023-04-27,AG2306,AG,1,1,3940.185291785499,3940.185291785499,16,16,416530061871,416530061871,15,0,pre_1,close,189.12889400570396
2023-05-04,2023-05-04,2023-05-04,AG2306,AG,-1,0,4054.2099465317033,4054.2099465317033,16,16,416532904329,416532904329,15,0,pre_1,open,194.60207743352177
2023-05-04,2023-05-04,2023-05-04,AG2306,AG,-1,1,4054.2099465317033,4054.2099465317033,16,16,416532904329,416532904329,15,0,pre_1,close,194.60207743352177
2023-05-04,2023-05-04,2023-05-04,A2307,A,1,0,4414.08332593848,4414.08332593848,22,22,416533325624,416533325624,10,0,pre_1,open,194.21966634129313
2023-05-04,2023-05-04,2023-05-04,A2307,A,1,1,4414.08332593848,4414.08332593848,22,22,416533325624,416533325624,10,0,pre_1,close,194.21966634129313
2023-05-05,2023-05-05,2023-05-05,AG2306,AG,1,0,4054.2099465317033,4054.2099465317033,16,16,416536515939,416536515939,15,0,pre_1,open,194.60207743352177
2023-05-05,2023-05-05,2023-05-05,AG2306,AG,1,1,4054.2099465317033,4054.2099465317033,16,16,416536515939,416536515939,15,0,pre_1,close,194.60207743352177
2023-05-08,2023-05-08,2023-05-08,A2307,A,1,0,4451.669497561216,4451.669497561216,22,22,416538883504,416538883504,10,0,pre_1,open,195.87345789269355
2023-05-08,2023-05-08,2023-05-08,A2307,A,1,1,4451.669497561216,4451.669497561216,22,22,416538883504,416538883504,10,0,pre_1,close,195.87345789269355
2023-05-08,2023-05-08,2023-05-08,AG2306,AG,1,0,4061.248505466654,4061.248505466654,16,16,416540348489,416540348489,15,0,pre_1,open,194.9399282623994
2023-05-08,2023-05-08,2023-05-08,AG2306,AG,1,1,4061.248505466654,4061.248505466654,16,16,416540348489,416540348489,15,0,pre_1,close,194.9399282623994
2023-05-09,2023-05-09,2023-05-09,AG2306,AG,1,0,4067.5832085081097,4067.5832085081097,16,16,416542834568,416542834568,15,0,pre_1,open,195.24399400838925
2023-05-09,2023-05-09,2023-05-09,AG2306,AG,1,1,4067.5832085081097,4067.5832085081097,16,16,416542834568,416542834568,15,0,pre_1,close,195.24399400838925
2023-05-10,2023-05-10,2023-05-10,A2307,A,1,0,4630.432996742526,4630.432996742526,21,21,416544007315,416544007315,10,0,pre_1,open,194.4781858631861
2023-05-10,2023-05-10,2023-05-10,A2307,A,1,1,4630.432996742526,4630.432996742526,21,21,416544007315,416544007315,10,0,pre_1,close,194.4781858631861
2023-05-10,2023-05-10,2023-05-10,AG2306,AG,1,0,4026.759566685395,4026.759566685395,16,16,416546395699,416546395699,15,0,pre_1,open,193.28445920089897
2023-05-10,2023-05-10,2023-05-10,AG2306,AG,1,1,4026.759566685395,4026.759566685395,16,16,416546395699,416546395699,15,0,pre_1,close,193.28445920089897
2023-05-11,2023-05-11,2023-05-11,A2307,A,1,0,4556.17738939029,4556.17738939029,21,21,416548298538,416548298538,10,0,pre_1,open,191.35945035439218
2023-05-11,2023-05-11,2023-05-11,A2307,A,1,1,4556.17738939029,4556.17738939029,21,21,416548298538,416548298538,10,0,pre_1,close,191.35945035439218
2023-05-12,2023-05-12,2023-05-12,A2307,A,-1,0,4535.092463845827,4535.092463845827,22,22,416550910733,416550910733,10,0,pre_1,open,199.5440684092164
2023-05-12,2023-05-12,2023-05-12,A2307,A,-1,1,4535.092463845827,4535.092463845827,22,22,416550910733,416550910733,10,0,pre_1,close,199.5440684092164
2023-05-15,2023-05-15,2023-05-15,AG2306,AG,-1,0,3830.3837724002656,3830.3837724002656,17,17,416553988068,416553988068,15,0,pre_1,open,195.34957239241356
2023-05-15,2023-05-15,2023-05-15,AG2306,AG,-1,1,3830.3837724002656,3830.3837724002656,17,17,416553988068,416553988068,15,0,pre_1,close,195.34957239241356
2023-05-15,2023-05-15,2023-05-15,A2307,A,-1,0,4649.684450500513,4649.684450500513,21,21,416555939903,416555939903,10,0,pre_1,open,195.28674692102155
2023-05-15,2023-05-15,2023-05-15,A2307,A,-1,1,4649.684450500513,4649.684450500513,21,21,416555939903,416555939903,10,0,pre_1,close,195.28674692102155
2023-05-16,2023-05-16,2023-05-16,A2307,A,-1,0,4688.187358016487,4688.187358016487,21,21,416558084600,416558084600,10,0,pre_1,open,196.90386903669247
2023-05-16,2023-05-16,2023-05-16,A2307,A,-1,1,4688.187358016487,4688.187358016487,21,21,416558084600,416558084600,10,0,pre_1,close,196.90386903669247
2023-05-16,2023-05-16,2023-05-16,AG2308,AG,1,0,3840.912240534808,3840.912240534808,17,17,416561845046,416561845046,15,0,pre_1,open,195.88652426727523
2023-05-16,2023-05-16,2023-05-16,AG2308,AG,1,1,3840.912240534808,3840.912240534808,17,17,416561845046,416561845046,15,0,pre_1,close,195.88652426727523
2023-05-17,2023-05-17,2023-05-17,AG2308,AG,1,0,3819.869989399665,3819.869989399665,17,17,416563521350,416563521350,15,0,pre_1,open,194.81336945938293
2023-05-17,2023-05-17,2023-05-17,AG2308,AG,1,1,3819.869989399665,3819.869989399665,17,17,416563521350,416563521350,15,0,pre_1,close,194.81336945938293
2023-05-18,2023-05-18,2023-05-18,A2307,A,-1,0,4657.93507353965,4657.93507353965,21,21,416567790801,416567790801,10,0,pre_1,open,195.6332730886653
2023-05-18,2023-05-18,2023-05-18,A2307,A,-1,1,4657.93507353965,4657.93507353965,21,21,416567790801,416567790801,10,0,pre_1,close,195.6332730886653
2023-05-18,2023-05-18,2023-05-18,AG2308,AG,-1,0,3803.737596862722,3803.737596862722,17,17,416570178905,416570178905,15,0,pre_1,open,193.99061743999883
2023-05-18,2023-05-18,2023-05-18,AG2308,AG,-1,1,3803.737596862722,3803.737596862722,17,17,416570178905,416570178905,15,0,pre_1,close,193.99061743999883
2023-05-19,2023-05-19,2023-05-19,AG2308,AG,1,0,3784.0981624699216,3784.0981624699216,17,17,416573160251,416573160251,15,0,pre_1,open,192.989006285966
2023-05-19,2023-05-19,2023-05-19,AG2308,AG,1,1,3784.0981624699216,3784.0981624699216,17,17,416573160251,416573160251,15,0,pre_1,close,192.989006285966
2023-05-22,2023-05-22,2023-05-22,A2307,A,1,0,4630.432996742526,4630.432996742526,21,21,416576592977,416576592977,10,0,pre_1,open,194.4781858631861
2023-05-22,2023-05-22,2023-05-22,A2307,A,1,1,4630.432996742526,4630.432996742526,21,21,416576592977,416576592977,10,0,pre_1,close,194.4781858631861
2023-05-23,2023-05-23,2023-05-23,A2307,A,-1,0,4645.100771034326,4645.100771034326,21,21,416579700030,416579700030,10,0,pre_1,open,195.0942323834417
2023-05-23,2023-05-23,2023-05-23,A2307,A,-1,1,4645.100771034326,4645.100771034326,21,21,416579700030,416579700030,10,0,pre_1,close,195.0942323834417
2023-05-23,2023-05-23,2023-05-23,AG2308,AG,1,0,3836.002381936608,3836.002381936608,17,17,416582290401,416582290401,15,0,pre_1,open,195.63612147876702
2023-05-23,2023-05-23,2023-05-23,AG2308,AG,1,1,3836.002381936608,3836.002381936608,17,17,416582290401,416582290401,15,0,pre_1,close,195.63612147876702
2023-05-24,2023-05-24,2023-05-24,AG2308,AG,1,0,3772.8756285311774,3772.8756285311774,17,17,416584621532,416584621532,15,0,pre_1,open,192.41665705509004
2023-05-24,2023-05-24,2023-05-24,AG2308,AG,1,1,3772.8756285311774,3772.8756285311774,17,17,416584621532,416584621532,15,0,pre_1,close,192.41665705509004
2023-05-24,2023-05-24,2023-05-24,A2307,A,1,0,4646.9342428208,4646.9342428208,21,21,416586016594,416586016594,10,0,pre_1,open,195.17123819847362
2023-05-24,2023-05-24,2023-05-24,A2307,A,1,1,4646.9342428208,4646.9342428208,21,21,416586016594,416586016594,10,0,pre_1,close,195.17123819847362
2023-05-25,2023-05-25,2023-05-25,AG2308,AG,1,0,3793.917879666322,3793.917879666322,17,17,416588094712,416588094712,15,0,pre_1,open,193.4898118629824
2023-05-25,2023-05-25,2023-05-25,AG2308,AG,1,1,3793.917879666322,3793.917879666322,17,17,416588094712,416588094712,15,0,pre_1,close,193.4898118629824
2023-05-25,2023-05-25,2023-05-25,A2307,A,1,0,4652.434658180226,4652.434658180226,21,21,416590720431,416590720431,10,0,pre_1,open,195.4022556435695
2023-05-25,2023-05-25,2023-05-25,A2307,A,1,1,4652.434658180226,4652.434658180226,21,21,416590720431,416590720431,10,0,pre_1,close,195.4022556435695
2023-05-26,2023-05-26,2023-05-26,AG2308,AG,-1,0,3718.8671839509775,3718.8671839509775,17,17,416594537387,416594537387,15,0,pre_1,open,189.66222638149986
2023-05-26,2023-05-26,2023-05-26,AG2308,AG,-1,1,3718.8671839509775,3718.8671839509775,17,17,416594537387,416594537387,15,0,pre_1,close,189.66222638149986
2023-05-29,2023-05-29,2023-05-29,A2307,A,-1,0,4619.432166023676,4619.432166023676,21,21,416597828487,416597828487,10,0,pre_1,open,194.01615097299438
2023-05-29,2023-05-29,2023-05-29,A2307,A,-1,1,4619.432166023676,4619.432166023676,21,21,416597828487,416597828487,10,0,pre_1,close,194.01615097299438
2023-05-29,2023-05-29,2023-05-29,AG2308,AG,1,0,3749.0277439113497,3749.0277439113497,17,17,416599432773,416599432773,15,0,pre_1,open,191.20041493947883
2023-05-29,2023-05-29,2023-05-29,AG2308,AG,1,1,3749.0277439113497,3749.0277439113497,17,17,416599432773,416599432773,15,0,pre_1,close,191.20041493947883
2023-05-31,2023-05-31,2023-05-31,AG2308,AG,1,0,3770.0699950464927,3770.0699950464927,17,17,416602625871,416602625871,15,0,pre_1,open,192.27356974737114
2023-05-31,2023-05-31,2023-05-31,AG2308,AG,1,1,3770.0699950464927,3770.0699950464927,17,17,416602625871,416602625871,15,0,pre_1,close,192.27356974737114
2023-06-01,2023-06-01,2023-06-01,A2307,A,-1,0,4574.512107255039,4574.512107255039,21,21,416605383992,416605383992,10,0,pre_1,open,192.12950850471165
2023-06-01,2023-06-01,2023-06-01,A2307,A,-1,1,4574.512107255039,4574.512107255039,21,21,416605383992,416605383992,10,0,pre_1,close,192.12950850471165
2023-06-01,2023-06-01,2023-06-01,AG2308,AG,-1,0,3814.258722430293,3814.258722430293,17,17,416608787359,416608787359,15,0,pre_1,open,194.52719484394493
2023-06-01,2023-06-01,2023-06-01,AG2308,AG,-1,1,3814.258722430293,3814.258722430293,17,17,416608787359,416608787359,15,0,pre_1,close,194.52719484394493
2023-06-02,2023-06-02,2023-06-02,AG2308,AG,1,0,3850.0305493600367,3850.0305493600367,17,17,416611832738,416611832738,15,0,pre_1,open,196.3515580173619
2023-06-02,2023-06-02,2023-06-02,AG2308,AG,1,1,3850.0305493600367,3850.0305493600367,17,17,416611832738,416611832738,15,0,pre_1,close,196.3515580173619
2023-06-02,2023-06-02,2023-06-02,A2307,A,1,0,4602.930919945401,4602.930919945401,21,21,416614185375,416614185375,10,0,pre_1,open,193.32309863770683
2023-06-02,2023-06-02,2023-06-02,A2307,A,1,1,4602.930919945401,4602.930919945401,21,21,416614185375,416614185375,10,0,pre_1,close,193.32309863770683
2023-06-05,2023-06-05,2023-06-05,AG2308,AG,1,0,3887.205193032123,3887.205193032123,17,17,416618139314,416618139314,15,0,pre_1,open,198.24746484463827
2023-06-05,2023-06-05,2023-06-05,AG2308,AG,1,1,3887.205193032123,3887.205193032123,17,17,416618139314,416618139314,15,0,pre_1,close,198.24746484463827
2023-06-05,2023-06-05,2023-06-05,A2307,A,1,0,4624.932581383101,4624.932581383101,21,21,416622692626,416622692626,10,0,pre_1,open,194.24716841809024
2023-06-05,2023-06-05,2023-06-05,A2307,A,1,1,4624.932581383101,4624.932581383101,21,21,416622692626,416622692626,10,0,pre_1,close,194.24716841809024
2023-06-06,2023-06-06,2023-06-06,AG2308,AG,1,0,3829.689706596065,3829.689706596065,17,17,416625686552,416625686552,15,0,pre_1,open,195.31417503639932
2023-06-06,2023-06-06,2023-06-06,AG2308,AG,1,1,3829.689706596065,3829.689706596065,17,17,416625686552,416625686552,15,0,pre_1,close,195.31417503639932
2023-06-06,2023-06-06,2023-06-06,A2307,A,1,0,4590.096617440076,4590.096617440076,21,21,416628039717,416628039717,10,0,pre_1,open,192.78405793248322
2023-06-06,2023-06-06,2023-06-06,A2307,A,1,1,4590.096617440076,4590.096617440076,21,21,416628039717,416628039717,10,0,pre_1,close,192.78405793248322
2023-06-07,2023-06-07,2023-06-07,A2307,A,-1,0,4611.181542984538,4611.181542984538,21,21,416633738777,416633738777,10,0,pre_1,open,193.66962480535062
2023-06-07,2023-06-07,2023-06-07,A2307,A,-1,1,4611.181542984538,4611.181542984538,21,21,416633738777,416633738777,10,0,pre_1,close,193.66962480535062
2023-06-08,2023-06-08,2023-06-08,A2307,A,-1,0,4626.766053169576,4626.766053169576,21,21,416636838854,416636838854,10,0,pre_1,open,194.3241742331222
2023-06-08,2023-06-08,2023-06-08,A2307,A,-1,1,4626.766053169576,4626.766053169576,21,21,416636838854,416636838854,10,0,pre_1,close,194.3241742331222
2023-06-08,2023-06-08,2023-06-08,AG2308,AG,-1,0,3868.267167010494,3868.267167010494,17,17,416640977898,416640977898,15,0,pre_1,open,197.28162551753522
2023-06-08,2023-06-08,2023-06-08,AG2308,AG,-1,1,3868.267167010494,3868.267167010494,17,17,416640977898,416640977898,15,0,pre_1,close,197.28162551753522
2023-06-13,2023-06-13,2023-06-13,A2309,A,1,0,4605.002296991755,4605.002296991755,21,21,416644415128,416644415128,10,0,pre_1,open,193.41009647365377
2023-06-13,2023-06-13,2023-06-13,A2309,A,1,1,4605.002296991755,4605.002296991755,21,21,416644415128,416644415128,10,0,pre_1,close,193.41009647365377
2023-06-13,2023-06-13,2023-06-13,AG2308,AG,-1,0,3963.6587054898105,3963.6587054898105,16,16,416647466255,416647466255,15,0,pre_1,open,190.2556178635109
2023-06-13,2023-06-13,2023-06-13,AG2308,AG,-1,1,3963.6587054898105,3963.6587054898105,16,16,416647466255,416647466255,15,0,pre_1,close,190.2556178635109
2023-06-14,2023-06-14,2023-06-14,AG2308,AG,-1,0,3979.7910980267534,3979.7910980267534,16,16,416651113767,416651113767,15,0,pre_1,open,191.02997270528417
2023-06-14,2023-06-14,2023-06-14,AG2308,AG,-1,1,3979.7910980267534,3979.7910980267534,16,16,416651113767,416651113767,15,0,pre_1,close,191.02997270528417
2023-06-15,2023-06-15,2023-06-15,A2309,A,-1,0,4605.95868376164,4605.95868376164,21,21,416655884079,416655884079,10,0,pre_1,open,193.4502647179889
2023-06-15,2023-06-15,2023-06-15,A2309,A,-1,1,4605.95868376164,4605.95868376164,21,21,416655884079,416655884079,10,0,pre_1,close,193.4502647179889
2023-06-16,2023-06-16,2023-06-16,AG2308,AG,1,0,3877.385475835723,3877.385475835723,17,17,416658318566,416658318566,15,0,pre_1,open,197.74665926762188
2023-06-16,2023-06-16,2023-06-16,AG2308,AG,1,1,3877.385475835723,3877.385475835723,17,17,416658318566,416658318566,15,0,pre_1,close,197.74665926762188
2023-06-19,2023-06-19,2023-06-19,AG2308,AG,1,0,3953.137579922239,3953.137579922239,16,16,416661122593,416661122593,15,0,pre_1,open,189.7506038362675
2023-06-19,2023-06-19,2023-06-19,AG2308,AG,1,1,3953.137579922239,3953.137579922239,16,16,416661122593,416661122593,15,0,pre_1,close,189.7506038362675
2023-06-19,2023-06-19,2023-06-19,A2309,A,1,0,4735.070897695988,4735.070897695988,21,21,416664428865,416664428865,10,0,pre_1,open,198.8729777032315
2023-06-19,2023-06-19,2023-06-19,A2309,A,1,1,4735.070897695988,4735.070897695988,21,21,416664428865,416664428865,10,0,pre_1,close,198.8729777032315
2023-06-20,2023-06-20,2023-06-20,A2309,A,-1,0,4781.933849420307,4781.933849420307,20,20,416667196817,416667196817,10,0,pre_1,open,191.27735397681226
2023-06-20,2023-06-20,2023-06-20,A2309,A,-1,1,4781.933849420307,4781.933849420307,20,20,416667196817,416667196817,10,0,pre_1,close,191.27735397681226
2023-06-21,2023-06-21,2023-06-21,AG2308,AG,-1,0,3911.754486023124,3911.754486023124,17,17,416671899354,416671899354,15,0,pre_1,open,199.49947878717933
2023-06-21,2023-06-21,2023-06-21,AG2308,AG,-1,1,3911.754486023124,3911.754486023124,17,17,416671899354,416671899354,15,0,pre_1,close,199.49947878717933
2023-06-27,2023-06-27,2023-06-27,AG2308,AG,1,0,3816.362947543808,3816.362947543808,17,17,416674204274,416674204274,15,0,pre_1,open,194.6345103247342
2023-06-27,2023-06-27,2023-06-27,AG2308,AG,1,1,3816.362947543808,3816.362947543808,17,17,416674204274,416674204274,15,0,pre_1,close,194.6345103247342
2023-06-27,2023-06-27,2023-06-27,A2309,A,1,0,4867.052271939988,4867.052271939988,20,20,416677517651,416677517651,10,0,pre_1,open,194.68209087759953
2023-06-27,2023-06-27,2023-06-27,A2309,A,1,1,4867.052271939988,4867.052271939988,20,20,416677517651,416677517651,10,0,pre_1,close,194.68209087759953
2023-06-28,2023-06-28,2023-06-28,AG2308,AG,-1,0,3840.210832163637,3840.210832163637,17,17,416682433164,416682433164,15,0,pre_1,open,195.85075244034547
2023-06-28,2023-06-28,2023-06-28,AG2308,AG,-1,1,3840.210832163637,3840.210832163637,17,17,416682433164,416682433164,15,0,pre_1,close,195.85075244034547
2023-06-28,2023-06-28,2023-06-28,A2309,A,-1,0,4836.447895303698,4836.447895303698,20,20,416685937162,416685937162,10,0,pre_1,open,193.45791581214792
2023-06-28,2023-06-28,2023-06-28,A2309,A,-1,1,4836.447895303698,4836.447895303698,20,20,416685937162,416685937162,10,0,pre_1,close,193.45791581214792
2023-06-29,2023-06-29,2023-06-29,A2309,A,-1,0,4890.0055544172055,4890.0055544172055,20,20,416688612739,416688612739,10,0,pre_1,open,195.60022217668825
2023-06-29,2023-06-29,2023-06-29,A2309,A,-1,1,4890.0055544172055,4890.0055544172055,20,20,416688612739,416688612739,10,0,pre_1,close,195.60022217668825
2023-07-03,2023-07-03,2023-07-03,AG2308,AG,-1,0,3807.244638718579,3807.244638718579,17,17,416691180877,416691180877,15,0,pre_1,open,194.16947657464752
2023-07-03,2023-07-03,2023-07-03,AG2308,AG,-1,1,3807.244638718579,3807.244638718579,17,17,416691180877,416691180877,15,0,pre_1,close,194.16947657464752
2023-07-04,2023-07-04,2023-07-04,A2309,A,1,0,4987.55700494538,4987.55700494538,20,20,416694541850,416694541850,10,0,pre_1,open,199.50228019781522
2023-07-04,2023-07-04,2023-07-04,A2309,A,1,1,4987.55700494538,4987.55700494538,20,20,416694541850,416694541850,10,0,pre_1,close,199.50228019781522
2023-07-04,2023-07-04,2023-07-04,AG2308,AG,1,0,3873.1770256086943,3873.1770256086943,17,17,416698111125,416698111125,15,0,pre_1,open,197.53202830604343
2023-07-04,2023-07-04,2023-07-04,AG2308,AG,1,1,3873.1770256086943,3873.1770256086943,17,17,416698111125,416698111125,15,0,pre_1,close,197.53202830604343
2023-07-05,2023-07-05,2023-07-05,AG2312,AG,1,0,3872.432451697987,3872.432451697987,17,17,416701747230,416701747230,15,0,pre_1,open,197.49405503659733
2023-07-05,2023-07-05,2023-07-05,AG2312,AG,1,1,3872.432451697987,3872.432451697987,17,17,416701747230,416701747230,15,0,pre_1,close,197.49405503659733
2023-07-06,2023-07-06,2023-07-06,AG2312,AG,-1,0,3859.8777355361417,3859.8777355361417,17,17,416705796896,416705796896,15,0,pre_1,open,196.85376451234322
2023-07-06,2023-07-06,2023-07-06,AG2312,AG,-1,1,3859.8777355361417,3859.8777355361417,17,17,416705796896,416705796896,15,0,pre_1,close,196.85376451234322
2023-07-06,2023-07-06,2023-07-06,A2309,A,-1,0,5065.024333305989,5065.024333305989,19,19,416708959020,416708959020,10,0,pre_1,open,192.47092466562756
2023-07-06,2023-07-06,2023-07-06,A2309,A,-1,1,5065.024333305989,5065.024333305989,19,19,416708959020,416708959020,10,0,pre_1,close,192.47092466562756
2023-07-07,2023-07-07,2023-07-07,A2309,A,1,0,4976.080363706771,4976.080363706771,20,20,416711734097,416711734097,10,0,pre_1,open,199.04321454827087
2023-07-07,2023-07-07,2023-07-07,A2309,A,1,1,4976.080363706771,4976.080363706771,20,20,416711734097,416711734097,10,0,pre_1,close,199.04321454827087
2023-07-10,2023-07-10,2023-07-10,A2309,A,-1,0,4971.298429857351,4971.298429857351,20,20,416713337138,416713337138,10,0,pre_1,open,198.85193719429404
2023-07-10,2023-07-10,2023-07-10,A2309,A,-1,1,4971.298429857351,4971.298429857351,20,20,416713337138,416713337138,10,0,pre_1,close,198.85193719429404
2023-07-10,2023-07-10,2023-07-10,AG2312,AG,-1,0,3850.112956299152,3850.112956299152,17,17,416715698383,416715698383,15,0,pre_1,open,196.35576077125677
2023-07-10,2023-07-10,2023-07-10,AG2312,AG,-1,1,3850.112956299152,3850.112956299152,17,17,416715698383,416715698383,15,0,pre_1,close,196.35576077125677
2023-07-11,2023-07-11,2023-07-11,AG2312,AG,-1,0,3855.69283014886,3855.69283014886,17,17,416718210139,416718210139,15,0,pre_1,open,196.64033433759187
2023-07-11,2023-07-11,2023-07-11,AG2312,AG,-1,1,3855.69283014886,3855.69283014886,17,17,416718210139,416718210139,15,0,pre_1,close,196.64033433759187
2023-07-12,2023-07-12,2023-07-12,A2309,A,1,0,4935.912119371641,4935.912119371641,20,20,416721742219,416721742219,10,0,pre_1,open,197.43648477486568
2023-07-12,2023-07-12,2023-07-12,A2309,A,1,1,4935.912119371641,4935.912119371641,20,20,416721742219,416721742219,10,0,pre_1,close,197.43648477486568
