,date,profit,model_flag,fee,long_fee,short_fee,profit_all,profit_float,rate,sum_profit,sum_rate,sum_long_profit,sum_short_profit
136,2022-07-28,0,pre_1,7912.528580459544,0.0,7912.528580459544,-82288.75502260911,-74376.22644214956,-0.8228875502260924,-1099386.3022647987,-10.993863022647988,-551689.6085176017,-547696.6937471972
137,2022-07-29,0,pre_1,6033.036765572382,0.0,6033.036765572382,-78704.81622672084,-72671.77946114846,-0.7870481622672121,-1178091.1184915195,-11.780911184915189,-551689.6085176017,-626401.509973918
138,2022-08-01,0,pre_1,7852.747066230813,1194.1480247120928,6658.59904151872,-22149.06925794946,-14296.322191718647,-0.22149069257948462,-1200240.187749469,-12.002401877494695,-537445.0805623375,-662795.1071871317
139,2022-08-02,0,pre_1,4940.250189436951,2585.60661075667,2354.643578680282,21677.621071152258,26617.871260589207,0.2167762107115223,-1178562.5666783168,-11.785625666783172,-536821.0167833546,-641741.5498949625
140,2022-08-03,0,pre_1,9642.278676207736,6507.377919299844,3134.900756907893,-6085.518929775091,3556.759746432644,-0.06085518929775935,-1184648.085608092,-11.846480856080909,-536920.6539236214,-647727.4316844707
141,2022-08-04,0,pre_1,6892.183604029458,3345.765319574245,3546.4182844552124,761.4580320971854,7653.641636126644,0.007614580320969289,-1183886.6275759947,-11.838866275759951,-548861.2346980697,-635025.3928779252
142,2022-08-05,0,pre_1,8887.578150939586,1788.6223203958025,7098.955830543783,-7853.347803679233,1034.2303472603521,-0.07853347803677968,-1191739.975379674,-11.917399753796742,-528117.2445585146,-663622.7308211597
143,2022-08-08,0,pre_1,12497.971957448824,5852.19059724075,6645.781360208075,44222.04826138355,56720.020218832375,0.44222048261384206,-1147517.9271182904,-11.4751792711829,-489771.54756506125,-657746.3795532294
144,2022-08-09,0,pre_1,7009.409718616321,2912.216428049138,4097.193290567181,-59638.499399057255,-52629.089680440935,-0.5963849939905619,-1207156.4265173478,-12.071564265173485,-507715.92690756836,-699440.4996097796
145,2022-08-10,0,pre_1,5420.954441950369,3875.0727021070534,1545.881739843316,28224.299512530877,33645.253954481246,0.2822429951253147,-1178932.127004817,-11.78932127004817,-476357.4818895344,-702574.6451152826
146,2022-08-11,0,pre_1,5067.817451080352,2321.6056248492037,2746.211826231148,-655.3780974120464,4412.439353668306,-0.006553780974116741,-1179587.5051022288,-11.795875051022286,-450900.120843525,-728687.384258704
147,2022-08-12,0,pre_1,8268.29869168714,6105.575098195363,2162.7235934917776,17083.78599675426,25352.0846884414,0.17083785996754308,-1162503.7191054747,-11.625037191054744,-428984.4952465454,-733519.2238589294
148,2022-08-15,0,pre_1,5285.5067912616705,2350.632103210749,2934.8746880509216,-63034.039442381654,-57748.53265111998,-0.6303403944238117,-1225537.7585478562,-12.255377585478556,-436119.804361789,-789417.9541860675
149,2022-08-16,0,pre_1,9715.32124121308,5326.262284354842,4389.058956858237,-55341.68656816099,-45626.36532694791,-0.5534168656816107,-1280879.4451160172,-12.808794451160166,-504077.3504437917,-776802.0946722258
150,2022-08-17,0,pre_1,8223.790435198967,4156.775119935379,4067.0153152635885,-6144.464682135669,2079.3257530632977,-0.061444646821362525,-1287023.909798153,-12.870239097981528,-520740.643596586,-766283.2662015671
151,2022-08-18,0,pre_1,8574.267311441836,5257.826296464248,3316.4410149775867,10579.35502297461,19153.622334416446,0.10579355022974912,-1276444.5547751784,-12.76444554775178,-536283.1132487286,-740161.44152645
152,2022-08-19,0,pre_1,8263.948361056482,4797.162420120672,3466.785940935809,-70777.79690334265,-62513.84854228616,-0.7077779690334185,-1347222.3516785211,-13.47222351678521,-598016.0156252631,-749206.3360532582
153,2022-08-22,0,pre_1,7459.518779267727,5105.1212087115755,2354.397570556154,-1961.221122847428,5498.297656420299,-0.019612211228481335,-1349183.5728013685,-13.49183572801368,-610312.3778736263,-738871.1949277424
154,2022-08-23,0,pre_1,9797.04159848826,5205.424203203811,4591.617395284452,14741.235839791672,24538.277438279933,0.14741235839792477,-1334442.336961577,-13.344423369615765,-606429.578726948,-728012.758234629
155,2022-08-24,0,pre_1,4220.078936934022,2872.8857238812225,1347.1932130527985,8283.38998692566,12503.468923859682,0.08283389986925016,-1326158.9469746512,-13.261589469746514,-591284.5165139444,-734874.4304607069
156,2022-08-25,0,pre_1,8228.283107126914,4747.780692434187,3480.5024146927253,8740.684897467105,16968.96800459402,0.08740684897468043,-1317418.2620771842,-13.174182620771846,-579788.2444634825,-737630.0176137016
157,2022-08-26,0,pre_1,2330.2985561489663,1157.676949570989,1172.6216065779774,-40599.90606556337,-38269.6075094144,-0.4059990606556263,-1358018.1681427476,-13.580181681427472,-580050.9257040694,-777967.242438678
158,2022-08-29,0,pre_1,9113.430134452528,5605.065491810649,3508.364642641876,-48660.22011259111,-39546.78997813858,-0.48660220112591857,-1406678.3882553387,-14.066783882553391,-624303.4569365622,-782374.9313187763
159,2022-08-30,0,pre_1,8898.911462040249,3704.803348912219,5194.1081131280325,843.8222002289021,9742.733662269151,0.008438222002293827,-1405834.5660551097,-14.058345660551097,-639025.3973281808,-766809.1687269288
160,2022-08-31,0,pre_1,4788.148816771218,3646.7304842328163,1141.4183325384013,-35542.97132387214,-30754.82250710092,-0.35542971323871964,-1441377.537378982,-14.413775373789816,-678306.4746549218,-763071.06272406
161,2022-09-01,0,pre_1,12563.150880695895,7231.258787804487,5331.892092891415,-23274.894387824075,-10711.74350712818,-0.23274894387824707,-1464652.431766806,-14.646524317668064,-703801.1430716449,-760851.288695161
162,2022-09-02,0,pre_1,5277.3266577987,1195.6375524168816,4081.689105381817,6073.987848780047,11351.314506578747,0.06073987848778106,-1458578.4439180258,-14.58578443918025,-707564.9513269076,-751013.4925911183
163,2022-09-05,0,pre_1,7105.6601826451,2764.5711567834765,4341.089025861623,12962.802086437383,20068.462269082484,0.12962802086438074,-1445615.6418315885,-14.45615641831588,-710060.5612970836,-735555.0805345048
164,2022-09-06,0,pre_1,10272.012817557788,4348.402150015951,5923.61066754184,7646.336321175928,17918.349138733716,0.07646336321174285,-1437969.3055104124,-14.379693055104125,-706938.8549766295,-731030.4505337831
165,2022-09-07,0,pre_1,7256.250253303427,4297.462538870203,2958.787714433223,568.7235317850964,7824.973785088523,0.005687235317841655,-1437400.5819786272,-14.374005819786262,-703266.5938212123,-734133.9881574152
166,2022-09-08,0,pre_1,10706.570003151022,3564.1226181805923,7142.447384970433,10281.141424759362,20987.711427910384,0.10281141424759443,-1427119.440553868,-14.27119440553868,-694240.4587183285,-732878.9818355397
167,2022-09-09,0,pre_1,11050.919779994407,5528.968090285269,5521.95168970914,-48119.84969467314,-37068.92991467873,-0.4811984969467331,-1475239.2902485412,-14.752392902485411,-708767.9951465519,-766471.2951019894
168,2022-09-13,0,pre_1,6572.420928633764,2386.7760910308552,4185.6448376029075,-130355.06408205234,-123782.64315341858,-1.3035506408205277,-1605594.3543305935,-16.05594354330594,-710717.1573040577,-894877.197026536
169,2022-09-14,0,pre_1,5399.787249703185,3110.0541902323394,2289.7330594708446,5635.661898606903,11035.449148310088,0.056356618986064255,-1599958.6924319866,-15.999586924319864,-713201.4142615151,-886757.2781704717
170,2022-09-15,0,pre_1,3689.419965744701,1735.812052337626,1953.6079134070744,-10237.571981974104,-6548.152016229404,-0.10237571981973614,-1610196.2644139607,-16.1019626441396,-722380.3740390661,-887815.8903748947
171,2022-09-16,0,pre_1,7022.314775922114,3535.322550058263,3486.99222586385,29868.12222778345,36890.43700370556,0.2986812222778523,-1580328.1421861772,-15.803281421861781,-711819.5141726241,-868508.6280135533
172,2022-09-19,0,pre_1,6583.23347596701,1356.6262637030889,5226.607212263922,10637.941467106126,17221.174943073136,0.10637941467106504,-1569690.200719071,-15.696902007190715,-701136.6504290471,-868553.5502900243
173,2022-09-20,0,pre_1,7608.447405958201,3493.811506809204,4114.635899148997,12395.104884253169,20003.55229021137,0.12395104884252994,-1557295.095834818,-15.572950958348175,-685271.685425466,-872023.4104093522
174,2022-09-21,0,pre_1,5287.594169115889,1180.8573384336783,4106.736830682209,-35550.63498846779,-30263.040819351903,-0.3555063498846822,-1592845.7308232859,-15.928457308232858,-691822.5170178043,-901023.2138054817
175,2022-09-22,0,pre_1,7428.5968083000125,2374.3700798622313,5054.226728437783,13449.641431415097,20878.23823971511,0.13449641431415582,-1579396.089391871,-15.793960893918701,-670790.8188548153,-908605.2705370556
176,2022-09-23,0,pre_1,9922.098745750007,3898.070477706584,6024.028268043424,-36359.099274931104,-26437.000529181096,-0.3635909927493186,-1615755.188666802,-16.15755188666802,-683195.1778220796,-932560.0108447224
177,2022-09-26,0,pre_1,8849.644798492936,6496.794706157021,2352.8500923359115,47371.60156134475,56221.24635983769,0.4737160156134568,-1568383.5871054572,-15.683835871054564,-712591.9422854849,-855791.6448199725
178,2022-09-27,0,pre_1,6858.159923743948,4111.435823617321,2746.7241001266293,1372.6033504393163,8230.763274183264,0.013726033504402047,-1567010.9837550179,-15.670109837550184,-709061.2874685884,-857949.6962864295
179,2022-09-28,0,pre_1,8201.906644802737,5264.042632940901,2937.864011861836,5154.438419021353,13356.34506382409,0.05154438419021634,-1561856.5453359964,-15.618565453359967,-704059.35045013,-857797.1948858667
180,2022-09-29,0,pre_1,6660.432939725406,1752.9833454017917,4907.449594323614,-40466.33199590761,-33805.89905618221,-0.40466331995908655,-1602322.8773319041,-16.023228773319055,-686122.4281978804,-916200.4491340239
181,2022-09-30,0,pre_1,4322.631601353832,2557.521064095304,1765.110537258527,-1028.3283037156534,3294.3032976381783,-0.010283283037149094,-1603351.2056356198,-16.0335120563562,-682700.658837385,-920650.5467982349
182,2022-10-10,0,pre_1,4688.017396592376,2911.7705555834896,1776.2468410088866,-97041.38469149382,-92353.36729490144,-0.9704138469149304,-1700392.5903271136,-17.00392590327113,-702977.9419279852,-997414.6483991286
183,2022-10-11,0,pre_1,4251.882998045787,3090.458615732217,1161.4243823135698,6050.722535012263,10302.60553305805,0.06050722535011488,-1694341.8677921013,-16.943418677921017,-701133.2717796073,-993208.5960124942
184,2022-10-12,0,pre_1,5396.639202510081,4252.878698290685,1143.7605042193966,4670.896807855372,10067.536010365453,0.046708968078545965,-1689670.9709842459,-16.89670970984246,-704101.7582712647,-985569.2127129813
185,2022-10-13,0,pre_1,3912.9493753315346,1957.8902970699576,1955.059078261577,-7185.307008459893,-3272.3576331283584,-0.07185307008460429,-1696856.2779927058,-16.968562779927055,-711333.7642215977,-985522.5137711082
186,2022-10-14,0,pre_1,9019.886216166486,5498.095366672217,3521.7908494942676,13433.988722401142,22453.874938567627,0.1343398872239998,-1683422.2892703046,-16.834222892703043,-686579.782734373,-996842.5065359317
187,2022-10-17,0,pre_1,8017.597338121793,5297.116534125936,2720.4808039958566,-19239.539185372298,-11221.941847250506,-0.192395391853728,-1702661.8284556768,-17.026618284556772,-712493.359623125,-990168.468832552
188,2022-10-18,0,pre_1,11993.965362262208,4558.51847688474,7435.446885377464,875.9015259068128,12869.866888169021,0.00875901525907441,-1701785.92692977,-17.0178592692977,-719808.7591774446,-981977.1677523257
189,2022-10-19,0,pre_1,5666.468150228265,4484.1788186602125,1182.289331568053,1302.1177432612594,6968.585893489524,0.013021177432603892,-1700483.8091865089,-17.004838091865093,-722246.8285020284,-978236.9806844806
190,2022-10-20,0,pre_1,10992.632828409654,9037.111954064752,1955.5208743449034,-18926.353401072854,-7933.7205726632,-0.1892635340107196,-1719410.1625875817,-17.194101625875813,-740336.4056649863,-979073.7569225954
191,2022-10-21,0,pre_1,7253.07741975034,4501.08108054489,2751.9963392054487,-11478.182118276665,-4225.104698526326,-0.11478182118276337,-1730888.3447058583,-17.308883447058587,-740646.1687532568,-990242.1759526016
192,2022-10-24,0,pre_1,4298.099778094635,2331.0550243544917,1967.044753740143,-73374.61511418087,-69076.51533608623,-0.7337461511418009,-1804262.959820039,-18.0426295982004,-731353.3504628537,-1072909.6093571857
193,2022-10-25,0,pre_1,7391.857380107095,3486.5374281000286,3905.3199520070684,-13592.494061670732,-6200.6366815636375,-0.13592494061671623,-1817855.4538817098,-18.178554538817092,-739003.6634066874,-1078851.7904750227
194,2022-10-26,0,pre_1,9342.356089866724,2718.953094560241,6623.402995306485,36612.41304832144,45954.76913818816,0.366124130483203,-1781243.0408333885,-17.812430408333878,-698136.4109469246,-1083106.6298864642
195,2022-10-27,0,pre_1,10855.71016295514,6397.552082641415,4458.158080313726,9041.034246590636,19896.744409545776,0.09041034246590751,-1772202.0065867978,-17.722020065867973,-703913.5820531816,-1068288.4245336165
196,2022-10-28,0,pre_1,10706.764270276446,3293.4505694437285,7413.313700832719,21954.931227709156,32661.695497985602,0.21954931227707863,-1750247.0753590886,-17.50247075359088,-687481.7537775813,-1062765.3215815078
197,2022-10-31,0,pre_1,8120.876472134441,2904.066042537485,5216.810429596957,266.98002631741474,8387.856498451856,0.0026698002631775353,-1749980.095332771,-17.499800953327714,-701634.5841903957,-1048345.5111423759
198,2022-11-01,0,pre_1,11020.206655421622,7730.514072682607,3289.692582739018,-13010.06084649351,-1989.8541910718886,-0.13010060846492255,-1762990.1561792647,-17.62990156179264,-663944.3020647827,-1099045.8541144824
199,2022-11-02,0,pre_1,11005.56365785555,4909.815823978188,6095.747833877359,-19508.63041779994,-8503.06675994439,-0.19508630417799377,-1782498.7865970647,-17.82498786597064,-657281.0992045392,-1125217.6873925258
200,2022-11-03,0,pre_1,10962.268994859167,4474.799267918577,6487.469726940587,52085.266557544055,63047.53555240322,0.5208526655754442,-1730413.5200395207,-17.30413520039521,-667070.2025983213,-1063343.3174411997
201,2022-11-04,0,pre_1,8202.830929409807,2325.2037268417125,5877.6272025680955,-33298.89406115522,-25096.06313174541,-0.33298894061155604,-1763712.4141006758,-17.637124141006755,-702417.3592587169,-1061295.0548419592
202,2022-11-07,0,pre_1,7379.83294567382,3266.903781259356,4112.929164414466,-61649.92303818342,-54270.0900925096,-0.6164992303818284,-1825362.3371388593,-18.253623371388596,-695419.7710544133,-1129942.5660844464
203,2022-11-08,0,pre_1,4643.293794148413,2319.05285751985,2324.2409366285647,-27115.49647353535,-22472.202679386937,-0.27115496473535394,-1852477.8336123948,-18.524778336123948,-720903.369111685,-1131574.4645007101
204,2022-11-09,0,pre_1,4834.4349645856255,2689.6254925178023,2144.809472067823,-89997.1223675408,-85162.68740295517,-0.8999712236753998,-1942474.9559799356,-19.42474955979936,-717867.8032700681,-1224607.1527098678
205,2022-11-10,0,pre_1,6746.926179853546,3187.5314794313545,3559.394700422191,-26754.830686917696,-20007.90450706415,-0.26754830686916975,-1969229.7866668534,-19.69229786666853,-720245.5767270857,-1248984.2099397678
206,2022-11-11,0,pre_1,14169.382917353882,5440.332405280353,8729.050512073529,24944.049332600087,39113.43224995397,0.24944049332600304,-1944285.7373342533,-19.442857373342537,-718801.1657176892,-1225484.5716165644
207,2022-11-14,0,pre_1,8206.67419415414,7438.990698306375,767.6834958477664,-46820.71906845177,-38614.04487429763,-0.4682071906845109,-1991106.456402705,-19.911064564027047,-786334.0983059126,-1204772.3580967928
208,2022-11-15,0,pre_1,8130.438739698126,3457.9671941284546,4672.471545569672,-14477.226099409421,-6346.787359711296,-0.14477226099409712,-2005583.6825021144,-20.055836825021146,-761284.8860147245,-1244298.7964873903
209,2022-11-16,0,pre_1,8092.629146530262,5723.449798785609,2369.1793477446517,-18331.00738776282,-10238.378241232558,-0.18331007387762943,-2023914.6898898773,-20.239146898898774,-773429.1097991914,-1250485.5800906862
210,2022-11-17,0,pre_1,9793.746366682137,4127.782140258254,5665.964226423883,37251.61740659605,47045.363773278186,0.37251617406595106,-1986663.0724832814,-19.866630724832813,-757979.3726633274,-1228683.699819954
211,2022-11-18,0,pre_1,12573.535267176954,5498.559453245125,7074.975813931831,20250.208483316437,32823.74375049339,0.20250208483316712,-1966412.863999965,-19.664128639999646,-749394.620826264,-1217018.243173701
212,2022-11-21,0,pre_1,9951.207310373078,8189.144816600988,1762.0624937720893,-50721.71174346856,-40770.50443309548,-0.5072171174346884,-2017134.5757434336,-20.171345757434334,-818134.0263494882,-1199000.5493939454
213,2022-11-22,0,pre_1,11302.193115722894,3900.887809277165,7401.305306445728,12671.502581846624,23973.695697569518,0.12671502581846905,-2004463.073161587,-20.044630731615875,-810090.9833281554,-1194372.0898334316
214,2022-11-23,0,pre_1,2343.4446345148435,1174.0681566983844,1169.3764778164593,4076.316810171803,6419.761444686646,0.040763168101709546,-2000386.756351415,-20.003867563514156,-811265.0514848537,-1189121.7048665616
215,2022-11-24,0,pre_1,10303.112932955873,1949.4157250443332,8353.69720791154,-43908.65603810762,-33605.543105151744,-0.4390865603810745,-2044295.4123895227,-20.44295412389523,-810593.4083478729,-1233702.00404165
216,2022-11-25,0,pre_1,5836.246697831844,3711.4663069104104,2124.7803909214335,-2894.533970174394,2941.71272765745,-0.028945339701758055,-2047189.946359697,-20.471899463596966,-820632.5578334059,-1226557.3885262914
217,2022-11-28,0,pre_1,13930.176303592203,8868.618419948181,5061.557883644021,-50673.305026169335,-36743.12872257713,-0.5067330502616985,-2097863.251385866,-20.978632513858653,-853180.1609434446,-1244683.090442422
218,2022-11-29,0,pre_1,15212.995639874087,9800.284763310818,5412.71087656326,-1380.108688809567,13832.88695106452,-0.013801086888087788,-2099243.3600746756,-20.99243360074675,-861011.0157003952,-1238232.3443742811
219,2022-11-30,0,pre_1,9210.814914865627,4117.278404619163,5093.536510246467,5498.288724810973,14709.1036396766,0.054982887248122836,-2093745.0713498646,-20.937450713498652,-867754.0853854468,-1225990.9859644186
220,2022-12-01,0,pre_1,10657.872595644938,4859.145328505575,5798.727267139368,21527.71225902558,32185.584854670517,0.21527712259026277,-2072217.359090839,-20.722173590908387,-852854.0215631519,-1219363.337527688
221,2022-12-02,0,pre_1,4876.745065313844,1548.9848469591507,3327.760218354694,11052.773877552898,15929.518942866742,0.11052773877553435,-2061164.585213286,-20.611645852132852,-851642.966333346,-1209521.6188799408
222,2022-12-05,0,pre_1,8947.513817171262,5253.774436762068,3693.7393804091935,-70723.1560594106,-61775.64224223933,-0.7072315605941015,-2131887.7412726968,-21.318877412726977,-857528.4590841283,-1274359.2821885692
223,2022-12-06,0,pre_1,4657.172929901584,3481.42573699782,1175.7471929037645,-48292.0051828924,-43634.83225299081,-0.48292005182891673,-2180179.7464555893,-21.801797464555893,-915532.3263270519,-1264647.420128538
224,2022-12-07,0,pre_1,4274.946208802133,2522.1725452264077,1752.7736635757246,17149.871453886306,21424.817662688438,0.17149871453887577,-2163029.875001703,-21.63029875001703,-913280.9414311802,-1249748.9335705233
225,2022-12-08,0,pre_1,5281.183197498649,1175.8617993169532,4105.321398181696,-10594.864686467283,-5313.681488968634,-0.10594864686466199,-2173624.73968817,-21.7362473968817,-913310.7390986092,-1260314.0005895616
226,2022-12-09,0,pre_1,4920.116126261953,2550.9167708849504,2369.199355377001,-9614.62223207204,-4694.506105810087,-0.09614622232072545,-2183239.361920242,-21.832393619202417,-910241.5847883136,-1272997.7771319293
227,2022-12-12,0,pre_1,10383.91688943556,5583.411393964233,4800.505495471334,-5718.830014667956,4665.086874767605,-0.05718830014668219,-2188958.19193491,-21.889581919349098,-923389.5012554498,-1265568.690679461
228,2022-12-13,0,pre_1,8981.289373031841,3053.0843885715276,5928.204984460319,44437.461615022345,53418.750988054184,0.44437461615023377,-2144520.730319888,-21.445207303198877,-895137.0520555566,-1249383.678264332
229,2022-12-14,0,pre_1,13862.95470993337,4611.628313256922,9251.326396676448,-2061.037537233604,11801.917172699767,-0.020610375372343004,-2146581.7678571213,-21.46581767857121,-897642.79375815,-1248938.9740989723
230,2022-12-15,0,pre_1,7000.143270803249,5455.770778159059,1544.3724926441905,-24275.71028367797,-17275.567012874722,-0.24275710283677698,-2170857.4781407993,-21.708574781407997,-947200.0335839114,-1223657.444556889
231,2022-12-16,0,pre_1,7602.783176922139,4502.821192771191,3099.9619841509493,-17500.431928142258,-9897.648751220118,-0.17500431928142435,-2188357.910068942,-21.88357910068942,-976813.6235981511,-1211544.2864707913
232,2022-12-19,0,pre_1,8660.719525116661,3574.8854154937108,5085.834109622953,6157.781766233416,14818.501291350078,0.061577817662339385,-2182200.1283027083,-21.82200128302708,-970609.0315897652,-1211591.0967129439
233,2022-12-20,0,pre_1,14823.916265543357,7328.983916544484,7494.932348998871,44684.35245917496,59508.26872471832,0.4468435245917446,-2137515.775843533,-21.375157758435325,-970134.3942938215,-1167381.3815497127
234,2022-12-21,0,pre_1,8191.816504198356,2344.1675853462325,5847.64891885212,-43841.001164417234,-35649.18466021888,-0.4384100116441747,-2181356.7770079505,-21.8135677700795,-966185.9142573968,-1215170.8627505547
235,2022-12-22,0,pre_1,9171.267740260031,4876.160028402153,4295.107711857874,-73478.1356171245,-64306.867876864475,-0.7347813561712435,-2254834.912625075,-22.548349126250745,-1024975.615223677,-1229859.297401399
236,2022-12-23,0,pre_1,6157.134925381633,4419.397287808426,1737.737637573207,-18531.918839650403,-12374.78391426877,-0.1853191883965044,-2273366.831464725,-22.733668314647247,-1049139.330584661,-1224227.5008800654
237,2022-12-26,0,pre_1,8663.566514024249,3274.798008513859,5388.76850551039,6378.499440712485,15042.065954736734,0.06378499440713448,-2266988.3320240127,-22.669883320240125,-1035316.759316625,-1231671.572707389
238,2022-12-27,0,pre_1,11246.971558849169,5249.994111800204,5996.977447048966,-32813.42492519669,-21566.453366347523,-0.32813424925196566,-2299801.7569492096,-22.99801756949209,-1040209.2541012857,-1259592.502847925
239,2022-12-28,0,pre_1,8170.366039211822,4658.530826576305,3511.8352126355176,23212.20736115064,31382.57340036246,0.23212207361149595,-2276589.549588059,-22.765895495880596,-1015763.034942185,-1260826.514645875
240,2022-12-29,0,pre_1,9232.853549197742,8087.786292721153,1145.0672564765894,-32602.64900005905,-23369.795450861307,-0.32602649000059714,-2309192.198588118,-23.091921985881182,-1050989.7649954336,-1258202.4335926855
241,2022-12-30,0,pre_1,5420.145777553286,2329.803130132691,3090.3426474205953,-13792.86835176689,-8372.722574213603,-0.13792868351766296,-2322985.066939885,-23.229850669398843,-1047692.5969781631,-1275292.4699617228
242,2023-01-03,0,pre_1,0.0,0.0,0.0,0.0,0.0,0.0,-2322985.066939885,-23.229850669398843,-1047692.5969781631,-1275292.4699617228
243,2023-01-04,0,pre_1,0.0,0.0,0.0,0.0,0.0,0.0,-2322985.066939885,-23.229850669398843,-1047692.5969781631,-1275292.4699617228
244,2023-01-05,0,pre_1,0.0,0.0,0.0,0.0,0.0,0.0,-2322985.066939885,-23.229850669398843,-1047692.5969781631,-1275292.4699617228
245,2023-01-06,0,pre_1,0.0,0.0,0.0,0.0,0.0,0.0,-2322985.066939885,-23.229850669398843,-1047692.5969781631,-1275292.4699617228
246,2023-01-09,0,pre_1,0.0,0.0,0.0,0.0,0.0,0.0,-2322985.066939885,-23.229850669398843,-1047692.5969781631,-1275292.4699617228
247,2023-01-10,0,pre_1,21671.72425562805,14700.718192911343,6971.006062716725,-4157944.6987703578,-4136272.97451473,-41.57944698770357,-6480929.765710242,-64.80929765710242,-5193654.0095255,-1287275.7561847433
248,2023-01-11,0,pre_1,18988.05517660318,9805.631774937896,9182.423401665277,17366.32753641458,36354.38271301776,0.17366327536414428,-6463563.438173828,-64.63563438173827,-5074626.844402951,-1388936.593770878
249,2023-01-12,0,pre_1,65000.55884734344,32273.150229265673,32727.40861807779,52636.866498399344,117637.42534574278,0.5263686649839894,-6410926.571675428,-64.10926571675428,-5065720.69422282,-1345205.87745261
250,2023-01-13,0,pre_1,79271.08471428583,38029.997335438675,41241.08737884725,3983776.897857402,4063047.982571688,39.837768978574005,-2427149.673818026,-24.271496738180254,-936269.4519363977,-1490880.2218816315
251,2023-01-16,0,pre_1,102888.23776012158,55019.186411513074,47869.05134860917,22576.76217706311,125464.9999371847,0.22576762177062282,-2404572.911640963,-24.045729116409632,-753662.7433571137,-1650910.168283853
252,2023-01-17,0,pre_1,74362.08549053992,27130.01206463032,47232.07342590966,-4372666.9701784905,-4298304.884687951,-43.72666970178491,-6777239.881819453,-67.77239881819452,-4899537.547039585,-1877702.334779872
253,2023-01-18,0,pre_1,84106.45103929355,38053.08863881531,46053.36240047819,3821999.272681011,3906105.723720304,38.21999272681011,-2955240.609138442,-29.55240609138442,-824388.3357004174,-2130852.273438026
254,2023-01-19,0,pre_1,137495.85799519642,70553.03435158022,66942.8236436163,-4219732.789932995,-4082236.931937799,-42.19732789932995,-7174973.399071437,-71.74973399071438,-5311254.232129142,-1863719.1669423014
255,2023-01-20,0,pre_1,71313.75619018346,33246.37818936317,38067.37800082025,-58656.63785286459,12657.118337318865,-0.5865663785286412,-7233630.036924302,-72.336300369243,-4986186.388580532,-2247443.648343776
256,2023-01-30,0,pre_1,87484.3938922493,39202.79185705979,48281.60203518977,3970972.2115988303,4058456.6054910794,39.70972211598831,-3262657.8253254713,-32.62657825325471,-1135694.5031983997,-2126963.322127074
257,2023-01-31,0,pre_1,90795.81236045991,55838.20869803166,34957.60366242784,3729505.332846154,3820301.145206614,37.29505332846153,466847.50752068264,4.668475075206824,-1477873.2565467989,1944720.764067479
258,2023-02-01,0,pre_1,84534.14631024218,45193.611815014214,39340.53449522763,-8139149.749813495,-8054615.603503253,-81.39149749813495,-7672302.242292812,-76.72302242292812,-5599102.554438223,-2073199.687854587
259,2023-02-02,0,pre_1,92009.48514611706,52712.5013964059,39296.983749711115,3933791.159421531,4025800.644567648,39.33791159421531,-3738511.082871281,-37.38511082871281,-1625547.3037943118,-2112963.779076964
260,2023-02-03,0,pre_1,82734.80801096234,45896.93603720275,36837.871973759895,-34783.66955536597,47951.138455596374,-0.3478366955536605,-3773294.752426647,-37.73294752426647,-1904293.5795900638,-1869001.1728365785
261,2023-02-06,0,pre_1,98599.16088039815,57463.08434458667,41136.076535811524,-4114771.4101178395,-4016172.2492374415,-41.14771410117839,-7888066.162544487,-78.88066162544487,-6252410.757032003,-1635655.4055124784
262,2023-02-07,0,pre_1,61051.439778277076,35284.194616551074,25767.24516172595,20643.903957715032,81695.34373599211,0.20643903957715537,-7867422.258586772,-78.67422258586771,-6322515.200693793,-1544907.057892974
263,2023-02-08,0,pre_1,100750.8365312221,58945.093709758854,41805.742821462816,3952090.6142370654,4052841.4507682878,39.52090614237067,-3915331.6443497064,-39.15331644349707,-2147009.1274263007,-1768322.5169233894
264,2023-02-09,0,pre_1,86482.68693172958,46585.35373077732,39897.3332009521,-56606.45782225172,29876.229109477856,-0.5660645782225249,-3971938.102171958,-39.71938102171958,-2192924.0469086845,-1779014.0552632574
265,2023-02-10,0,pre_1,90960.16591438248,54964.32342362259,35995.84249076015,-4530607.038978342,-4439646.873063959,-45.306070389783414,-8502545.1411503,-85.025451411503,-6661309.1515196,-1841235.9896306838
266,2023-02-13,0,pre_1,74237.88358931903,42011.84444091035,32226.03914840863,-40434.53868662897,33803.344902690056,-0.4043453868662894,-8542979.679836929,-85.42979679836928,-6704984.749426935,-1837994.9304099784
267,2023-02-14,0,pre_1,89895.50811277103,47851.84326927535,42043.664843495484,-195280.85831327684,-105385.35020050581,-1.9528085831327702,-8738260.538150206,-87.38260538150206,-6727113.329847165,-2011147.2083030236
268,2023-02-15,0,pre_1,95567.27837916852,50254.039326128215,45313.23905304062,3964955.9321459974,4060523.210525166,39.64955932145997,-4773304.606004208,-47.733046060042085,-2768695.583403463,-2004609.0226007295
269,2023-02-16,0,pre_1,100921.80823380584,41165.31987427084,59756.48835953494,32773.18748467756,133694.9957184834,0.3277318748467817,-4740531.41851953,-47.4053141851953,-2665535.344023866,-2074996.074495649
270,2023-02-17,0,pre_1,112278.7336057598,59658.685283324805,52620.0483224347,-4437179.940754273,-4324901.207148513,-44.37179940754273,-9177711.359273802,-91.77711359273802,-7022278.356420064,-2155433.0028537223
